PODA ACTUAL=0.0	PODA ACTUAL=1.0	PODA 1 ANTERIOR=0.0	PODA 1 ANTERIOR=1.0	PODA 2 ANTERIOR=0.0	PODA 2 ANTERIOR=1.0	FECHAFITO-OTOÑO ACTUAL=0.0	FECHAFITO-OTOÑO ACTUAL=DICIEMBRE	FECHAFITO-OTOÑO ACTUAL=DiciembreQuincena2	FECHAFITO-OTOÑO ACTUAL=EneroQuincena2	FECHAFITO-OTOÑO ACTUAL=OctubreQuincena1	FECHAFITO-OTOÑO ACTUAL=OctubreQuincena2	AMI0TOÑO ACTUAL=0.0	AMI0TOÑO ACTUAL=1.0	POTOÑO ACTUAL=0.0	POTOÑO ACTUAL=1.0	COBOTOÑO ACTUAL=0.0	COBOTOÑO ACTUAL=1.0	FOLIALOTOÑO ACTUAL=0.0	FOLIALOTOÑO ACTUAL=1.0	BIOTOÑO ACTUAL=0.0	BIOTOÑO ACTUAL=1.0	BOROTOÑO ACTUAL=0.0	BOROTOÑO ACTUAL=1.0	DIMOTOÑO ACTUAL=0.0	DIMOTOÑO ACTUAL=1.0	AMI0TOÑO ANTERIOR=0.0	AMI0TOÑO ANTERIOR=1.0	POTOÑO ANTERIOR=0.0	POTOÑO ANTERIOR=1.0	COBOTOÑO ANTERIOR=0.0	COBOTOÑO ANTERIOR=1.0	FOLIALOTOÑO ANTERIOR=0.0	FOLIALOTOÑO ANTERIOR=1.0	BIOTOÑO ANTERIOR=0.0	BIOTOÑO ANTERIOR=1.0	BOROTOÑO ANTERIOR=0.0	BOROTOÑO ANTERIOR=1.0	DIMOTOÑO ANTERIOR=0.0	DIMOTOÑO ANTERIOR=1.0	ABO0FECHA ACTUAL=0.0	ABO0FECHA ACTUAL=Febrero	ABO0FECHA ACTUAL=FebreroQuincena1	ABO0FECHA ACTUAL=FebreroQuincena2	ABO0FECHA ACTUAL=FebreroQuincena2/MarzoQuincena1	ABO0FECHA ACTUAL=MARZ	ABO0FECHA ACTUAL=MarzoQuincena1	ABO01 ACTUAL	ABO02 ACTUAL	ABO03 ACTUAL	ABO04 ACTUAL=0.0	ABO04 ACTUAL=1.0	ABO01 ANTERIOR	ABO02 ANTERIOR	ABO03 ANTERIOR	ABO04 ANTERIOR=0.0	ABO04 ANTERIOR=1.0	TIPOOLIVAR ACTUAL=REGADIO	TIPOOLIVAR ACTUAL=SECANO	TIPOOLIVAR ANTERIOR=REGADIO	TIPOOLIVAR ANTERIOR=SECANO	VARIEDAD=CORNEZUELO	VARIEDAD=HOJIBLANCA	VARIEDAD=PICUAL	KILOS 1ANTERIOR	RENDIMIENTO 1ANTERIOR	KILOS 2 ANTERIOR	RENDIMIENTO 2ANTERIOR	TIPODETIERRA=1NLABOREO	TIPODETIERRA=CAPAVEGETAL	ABO0/OLIVO1NREGADIO	ABO0OLIVOCONREGADIO/	FECHAFITO-PRIMAVERA ACTUAL=0.0	FECHAFITO-PRIMAVERA ACTUAL=AbrilQuincena1	FECHAFITO-PRIMAVERA ACTUAL=AbrilQuincena2	FECHAFITO-PRIMAVERA ACTUAL=MarzoQuincena2	FECHAFITO-PRIMAVERA ACTUAL=MayoQuincena1	AMIPRI ACTUAL=0.0	AMIPRI ACTUAL=1.0	POTPRI ACTUAL=0.0	POTPRI ACTUAL=1.0	BORPRI ACTUAL=0.0	BORPRI ACTUAL=1.0	COBPRI ACTUAL=0.0	COBPRI ACTUAL=1.0	UREAPRI ACTUAL=0.0	UREAPRI ACTUAL=1.0	BIOPRI ACTUAL=0.0	BIOPRI ACTUAL=1.0	N,OLIVOS	DIMPRI ACTUAL=0.0	DIMPRI ACTUAL=1.0	ALTERNANCIA-PODA=1.0	ALTERNANCIA-PODA=2.0	FECHARECOGIDA 1ANTERIOR	FECHARECOGIDA 2 ANTERIOR	KILOS/OLIVO 1 ANTERIOR	KILOSACEITE/OLIVO 1 ANTERIOR	KILOS/OLIVO 2 ANTERIOR	KILOSACEITE/OLIVO 2 ANTERIOR	FLOR/INFL	%FLOR FÉRTIL	Tempmedia JMA	Tempmedia MFE	Tempmedia DNO	Tempmedia Enero	Tempmedia Julio	Tempmedia Agosto	Tempmedia Septiembre	Tempmedia Octubre	Tempmedia Noviembre	Tempmedia Diciembre	Tempmedia SAJ	HRmed Julio	HRmed Agosto	HRmed Sept	HRmed Octubre	HRmed Noviembre	HRmed Diciembre	HRmed Enero	HRmed JMA	HRmed MFE	HRmed DNO	HRmed SAJ	RadA Julio	 RadA  Agosto	 RadA Septiembre	 RadA  Octubre	RadA Noviembre	RadA Diciembre	RadA Enero	RadA JMA	RadA MFE	RadA DNO	RadA SAJ	Vmax Julio	Vmed Julio	Vmax Agosto	Vmed Agosto	Vmax Septiembre	Vmed Septiembre	Vmax Octubre	Vmed Octubre	Vmax Noviembre	Vmed Noviembre	Vmax Diciembre	Vmed Diciembre	Vmax Enero	Vmed Enero	Vmax JMA	Vmed JMA	Vmax MFE	Vmed MFE	Vmax DNO	Vmed DNO	Vmax SAJ	Vmed SAJ	Prec Julio	Prec Agosto	Prec Septiembre	Prec Octubre	Prec Noviembre	Prec Diciembre	Prec Enero	Prec JMA	Prec MFE	Prec DNO	Prec SAJ	PrecE Julio	PrecE Agosto	PrecE Septiembre	PrecE Octubre	PrecE Noviembre	PrecE Diciembre	PrecE Enero	PrecE JMA	PrecE MFE	PrecE DNO	PrecE SAJ	ET-PM max Julio	ET-PM min Julio	ET-PM desv Julio	ET-PM max Agosto	ET-PM min Agosto	ET-PM desv Agosto	ET-PM max Septiembre	ET-PM min Septiembre	ET-PM desv Septiembre	ET-PM max Octubre	ET-PM min Octubre	ET-PM desv Octubre	ET-PM max Noviembre	ET-PM min Noviembre	ET-PM desv Noviembre	ET-PM max Diciembre	ET-PM min Diciembre	ET-PM desv Diciembre	ET-PM max Enero	ET-PM min Enero	ET-PM desv Enero	ET-PM max JMA	ET-PM min JMA	ET-PM desv JMA	ET-PM max MFE	ET-PM min MFE	ET-PM desv MFE	ET-PM max DNO	ET-PM min DNO	ET-PM desv DNO	ET-PM max SAJ	ET-PM min SAJ	ET-PM desv SAJ	FECHA FITO-OTOÑO ANTERIOR=0.0	FECHA FITO-OTOÑO ANTERIOR=DiciembreQuincena2	FECHA FITO-OTOÑO ANTERIOR=EneroQuincena2	FECHA FITO-OTOÑO ANTERIOR=OctubreQuincena1	FECHA FITO-OTOÑO ANTERIOR=OctubreQuincena2	ABO0FECHA ANTERIOR=Febrero	ABO0FECHA ANTERIOR=FebreroQuincena1	ABO0FECHA ANTERIOR=FebreroQuincena2	ABO0FECHA ANTERIOR=FebreroQuincena2/MarzoQuincena1	ABO0FECHA ANTERIOR=MARZ	ABO0FECHA ANTERIOR=MarzoQuincena1	KILOS/OLIVOS ACTUAL	CAMPAÑA
1.0	0.0					0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0															0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	15.0	15.0	1.0	0.0						1.0	0.0			0.0	0.0	1.0					0.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	388.0	1.0	0.0	1.0	0.0							10.25	74.6	23.12	10.45	10.2	6.2	28.79	28.33	23.86	18.03	10.48	8.21	21.49	31.19	31.01	36.75	61.41	78.15	86.8	78.17	43.5	72.78	79.37	51.88	856.05	804.53	632.75	411.27	270.58	237.92	285.34	2386.69	1387.49	778.05	1696.64	9.92	6.49	7.01	5.4	6.9	5.24	6.02	4.42	7.87	4.49	8.66	3.38	8.66	4.32	9.92	5.89	13.96	5.95	10.55	3.9	11.7	5.45	2.02	0.0	6.87	57.78	58.93	57.0	11.2	64.24	157.92	70.87	100.39	0.0	0.0	3.17	32.4	30.03	25.77	1.85	29.76	70.91	21.04	47.25	7.97	4.5	0.2687	7.55	5.06	0.9687	6.41	0.0	3.51	3.48	0.0	1.195	1.19	0.61	0.381	1.41	0.44	0.2192	1.41	0.47	0.664	7.97	1.32	1.074	4.59	0.77	2.489	2.05	0.98	0.784	6.87	1.19	3.16												0	16/17
0.0	1.0					0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0															0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	15.0	15.0	1.0	0.0						1.0	0.0			0.0	1.0	0.0					0.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	303.0	1.0	0.0	1.0	0.0							10.25	74.6	23.12	10.45	10.2	6.2	28.79	28.33	23.86	18.03	10.48	8.21	21.49	31.19	31.01	36.75	61.41	78.15	86.8	78.17	43.5	72.78	79.37	51.88	856.05	804.53	632.75	411.27	270.58	237.92	285.34	2386.69	1387.49	778.05	1696.64	9.92	6.49	7.01	5.4	6.9	5.24	6.02	4.42	7.87	4.49	8.66	3.38	8.66	4.32	9.92	5.89	13.96	5.95	10.55	3.9	11.7	5.45	2.02	0.0	6.87	57.78	58.93	57.0	11.2	64.24	157.92	70.87	100.39	0.0	0.0	3.17	32.4	30.03	25.77	1.85	29.76	70.91	21.04	47.25	7.97	4.5	0.2687	7.55	5.06	0.9687	6.41	0.0	3.51	3.48	0.0	1.195	1.19	0.61	0.381	1.41	0.44	0.2192	1.41	0.47	0.664	7.97	1.32	1.074	4.59	0.77	2.489	2.05	0.98	0.784	6.87	1.19	3.16												0	16/17
0.0	1.0					0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0															0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	15.0	15.0	1.0	0.0						1.0	0.0			0.0	0.0	1.0					0.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	330.0	1.0	0.0	1.0	0.0							10.25	74.6	23.12	10.45	10.2	6.2	28.79	28.33	23.86	18.03	10.48	8.21	21.49	31.19	31.01	36.75	61.41	78.15	86.8	78.17	43.5	72.78	79.37	51.88	856.05	804.53	632.75	411.27	270.58	237.92	285.34	2386.69	1387.49	778.05	1696.64	9.92	6.49	7.01	5.4	6.9	5.24	6.02	4.42	7.87	4.49	8.66	3.38	8.66	4.32	9.92	5.89	13.96	5.95	10.55	3.9	11.7	5.45	2.02	0.0	6.87	57.78	58.93	57.0	11.2	64.24	157.92	70.87	100.39	0.0	0.0	3.17	32.4	30.03	25.77	1.85	29.76	70.91	21.04	47.25	7.97	4.5	0.2687	7.55	5.06	0.9687	6.41	0.0	3.51	3.48	0.0	1.195	1.19	0.61	0.381	1.41	0.44	0.2192	1.41	0.47	0.664	7.97	1.32	1.074	4.59	0.77	2.489	2.05	0.98	0.784	6.87	1.19	3.16												1	16/17
0.0	1.0					0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0															0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	15.0	15.0	1.0	0.0						0.0	1.0			0.0	0.0	1.0					0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	338.0	1.0	0.0	1.0	0.0							10.25	74.6	23.12	10.45	10.2	6.2	28.79	28.33	23.86	18.03	10.48	8.21	21.49	31.19	31.01	36.75	61.41	78.15	86.8	78.17	43.5	72.78	79.37	51.88	856.05	804.53	632.75	411.27	270.58	237.92	285.34	2386.69	1387.49	778.05	1696.64	9.92	6.49	7.01	5.4	6.9	5.24	6.02	4.42	7.87	4.49	8.66	3.38	8.66	4.32	9.92	5.89	13.96	5.95	10.55	3.9	11.7	5.45	2.02	0.0	6.87	57.78	58.93	57.0	11.2	64.24	157.92	70.87	100.39	0.0	0.0	3.17	32.4	30.03	25.77	1.85	29.76	70.91	21.04	47.25	7.97	4.5	0.2687	7.55	5.06	0.9687	6.41	0.0	3.51	3.48	0.0	1.195	1.19	0.61	0.381	1.41	0.44	0.2192	1.41	0.47	0.664	7.97	1.32	1.074	4.59	0.77	2.489	2.05	0.98	0.784	6.87	1.19	3.16												0	16/17
1.0	0.0					0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0															0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	15.0	15.0	1.0	0.0						1.0	0.0			0.0	0.0	1.0					0.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	69.0	1.0	0.0	1.0	0.0							10.25	74.6	23.12	10.45	10.2	6.2	28.79	28.33	23.86	18.03	10.48	8.21	21.49	31.19	31.01	36.75	61.41	78.15	86.8	78.17	43.5	72.78	79.37	51.88	856.05	804.53	632.75	411.27	270.58	237.92	285.34	2386.69	1387.49	778.05	1696.64	9.92	6.49	7.01	5.4	6.9	5.24	6.02	4.42	7.87	4.49	8.66	3.38	8.66	4.32	9.92	5.89	13.96	5.95	10.55	3.9	11.7	5.45	2.02	0.0	6.87	57.78	58.93	57.0	11.2	64.24	157.92	70.87	100.39	0.0	0.0	3.17	32.4	30.03	25.77	1.85	29.76	70.91	21.04	47.25	7.97	4.5	0.2687	7.55	5.06	0.9687	6.41	0.0	3.51	3.48	0.0	1.195	1.19	0.61	0.381	1.41	0.44	0.2192	1.41	0.47	0.664	7.97	1.32	1.074	4.59	0.77	2.489	2.05	0.98	0.784	6.87	1.19	3.16												1	16/17
1.0	0.0					0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0															0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	15.0	15.0	1.0	0.0						1.0	0.0			0.0	0.0	1.0					0.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	94.0	1.0	0.0	1.0	0.0							10.25	74.6	23.12	10.45	10.2	6.2	28.79	28.33	23.86	18.03	10.48	8.21	21.49	31.19	31.01	36.75	61.41	78.15	86.8	78.17	43.5	72.78	79.37	51.88	856.05	804.53	632.75	411.27	270.58	237.92	285.34	2386.69	1387.49	778.05	1696.64	9.92	6.49	7.01	5.4	6.9	5.24	6.02	4.42	7.87	4.49	8.66	3.38	8.66	4.32	9.92	5.89	13.96	5.95	10.55	3.9	11.7	5.45	2.02	0.0	6.87	57.78	58.93	57.0	11.2	64.24	157.92	70.87	100.39	0.0	0.0	3.17	32.4	30.03	25.77	1.85	29.76	70.91	21.04	47.25	7.97	4.5	0.2687	7.55	5.06	0.9687	6.41	0.0	3.51	3.48	0.0	1.195	1.19	0.61	0.381	1.41	0.44	0.2192	1.41	0.47	0.664	7.97	1.32	1.074	4.59	0.77	2.489	2.05	0.98	0.784	6.87	1.19	3.16												0	16/17
1.0	0.0					0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0															0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	15.0	15.0	1.0	0.0						0.0	1.0			0.0	0.0	1.0					0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	88.0	1.0	0.0	1.0	0.0							10.25	74.6	23.12	10.45	10.2	6.2	28.79	28.33	23.86	18.03	10.48	8.21	21.49	31.19	31.01	36.75	61.41	78.15	86.8	78.17	43.5	72.78	79.37	51.88	856.05	804.53	632.75	411.27	270.58	237.92	285.34	2386.69	1387.49	778.05	1696.64	9.92	6.49	7.01	5.4	6.9	5.24	6.02	4.42	7.87	4.49	8.66	3.38	8.66	4.32	9.92	5.89	13.96	5.95	10.55	3.9	11.7	5.45	2.02	0.0	6.87	57.78	58.93	57.0	11.2	64.24	157.92	70.87	100.39	0.0	0.0	3.17	32.4	30.03	25.77	1.85	29.76	70.91	21.04	47.25	7.97	4.5	0.2687	7.55	5.06	0.9687	6.41	0.0	3.51	3.48	0.0	1.195	1.19	0.61	0.381	1.41	0.44	0.2192	1.41	0.47	0.664	7.97	1.32	1.074	4.59	0.77	2.489	2.05	0.98	0.784	6.87	1.19	3.16												0	16/17
0.0	1.0					0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0															0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	15.0	15.0	1.0	0.0						0.0	1.0			0.0	0.0	1.0					0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	90.0	1.0	0.0	1.0	0.0							10.25	74.6	23.12	10.45	10.2	6.2	28.79	28.33	23.86	18.03	10.48	8.21	21.49	31.19	31.01	36.75	61.41	78.15	86.8	78.17	43.5	72.78	79.37	51.88	856.05	804.53	632.75	411.27	270.58	237.92	285.34	2386.69	1387.49	778.05	1696.64	9.92	6.49	7.01	5.4	6.9	5.24	6.02	4.42	7.87	4.49	8.66	3.38	8.66	4.32	9.92	5.89	13.96	5.95	10.55	3.9	11.7	5.45	2.02	0.0	6.87	57.78	58.93	57.0	11.2	64.24	157.92	70.87	100.39	0.0	0.0	3.17	32.4	30.03	25.77	1.85	29.76	70.91	21.04	47.25	7.97	4.5	0.2687	7.55	5.06	0.9687	6.41	0.0	3.51	3.48	0.0	1.195	1.19	0.61	0.381	1.41	0.44	0.2192	1.41	0.47	0.664	7.97	1.32	1.074	4.59	0.77	2.489	2.05	0.98	0.784	6.87	1.19	3.16												0	16/17
1.0	0.0					1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0																									1.0	0.0						0.0	1.0			0.0	0.0	1.0					0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	243.0	1.0	0.0	1.0	0.0							10.25	74.6	23.12	10.45	10.2	6.2	28.79	28.33	23.86	18.03	10.48	8.21	21.49	31.19	31.01	36.75	61.41	78.15	86.8	78.17	43.5	72.78	79.37	51.88	856.05	804.53	632.75	411.27	270.58	237.92	285.34	2386.69	1387.49	778.05	1696.64	9.92	6.49	7.01	5.4	6.9	5.24	6.02	4.42	7.87	4.49	8.66	3.38	8.66	4.32	9.92	5.89	13.96	5.95	10.55	3.9	11.7	5.45	2.02	0.0	6.87	57.78	58.93	57.0	11.2	64.24	157.92	70.87	100.39	0.0	0.0	3.17	32.4	30.03	25.77	1.85	29.76	70.91	21.04	47.25	7.97	4.5	0.2687	7.55	5.06	0.9687	6.41	0.0	3.51	3.48	0.0	1.195	1.19	0.61	0.381	1.41	0.44	0.2192	1.41	0.47	0.664	7.97	1.32	1.074	4.59	0.77	2.489	2.05	0.98	0.784	6.87	1.19	3.16												0	16/17
1.0	0.0					0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0															0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	15.0	15.0	1.0	0.0						0.0	1.0			0.0	0.0	1.0					0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	383.0	1.0	0.0	1.0	0.0							10.25	74.6	23.12	10.45	10.2	6.2	28.79	28.33	23.86	18.03	10.48	8.21	21.49	31.19	31.01	36.75	61.41	78.15	86.8	78.17	43.5	72.78	79.37	51.88	856.05	804.53	632.75	411.27	270.58	237.92	285.34	2386.69	1387.49	778.05	1696.64	9.92	6.49	7.01	5.4	6.9	5.24	6.02	4.42	7.87	4.49	8.66	3.38	8.66	4.32	9.92	5.89	13.96	5.95	10.55	3.9	11.7	5.45	2.02	0.0	6.87	57.78	58.93	57.0	11.2	64.24	157.92	70.87	100.39	0.0	0.0	3.17	32.4	30.03	25.77	1.85	29.76	70.91	21.04	47.25	7.97	4.5	0.2687	7.55	5.06	0.9687	6.41	0.0	3.51	3.48	0.0	1.195	1.19	0.61	0.381	1.41	0.44	0.2192	1.41	0.47	0.664	7.97	1.32	1.074	4.59	0.77	2.489	2.05	0.98	0.784	6.87	1.19	3.16												0	16/17
1.0	0.0					0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0															0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	15.0	15.0	1.0	0.0						0.0	1.0			0.0	0.0	1.0					0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	150.0	1.0	0.0	1.0	0.0							10.25	74.6	23.12	10.45	10.2	6.2	28.79	28.33	23.86	18.03	10.48	8.21	21.49	31.19	31.01	36.75	61.41	78.15	86.8	78.17	43.5	72.78	79.37	51.88	856.05	804.53	632.75	411.27	270.58	237.92	285.34	2386.69	1387.49	778.05	1696.64	9.92	6.49	7.01	5.4	6.9	5.24	6.02	4.42	7.87	4.49	8.66	3.38	8.66	4.32	9.92	5.89	13.96	5.95	10.55	3.9	11.7	5.45	2.02	0.0	6.87	57.78	58.93	57.0	11.2	64.24	157.92	70.87	100.39	0.0	0.0	3.17	32.4	30.03	25.77	1.85	29.76	70.91	21.04	47.25	7.97	4.5	0.2687	7.55	5.06	0.9687	6.41	0.0	3.51	3.48	0.0	1.195	1.19	0.61	0.381	1.41	0.44	0.2192	1.41	0.47	0.664	7.97	1.32	1.074	4.59	0.77	2.489	2.05	0.98	0.784	6.87	1.19	3.16												1	16/17
1.0	0.0					0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0															0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	15.0	15.0	1.0	0.0						0.0	1.0			0.0	0.0	1.0					0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	47.0	1.0	0.0	1.0	0.0							10.25	74.6	23.12	10.45	10.2	6.2	28.79	28.33	23.86	18.03	10.48	8.21	21.49	31.19	31.01	36.75	61.41	78.15	86.8	78.17	43.5	72.78	79.37	51.88	856.05	804.53	632.75	411.27	270.58	237.92	285.34	2386.69	1387.49	778.05	1696.64	9.92	6.49	7.01	5.4	6.9	5.24	6.02	4.42	7.87	4.49	8.66	3.38	8.66	4.32	9.92	5.89	13.96	5.95	10.55	3.9	11.7	5.45	2.02	0.0	6.87	57.78	58.93	57.0	11.2	64.24	157.92	70.87	100.39	0.0	0.0	3.17	32.4	30.03	25.77	1.85	29.76	70.91	21.04	47.25	7.97	4.5	0.2687	7.55	5.06	0.9687	6.41	0.0	3.51	3.48	0.0	1.195	1.19	0.61	0.381	1.41	0.44	0.2192	1.41	0.47	0.664	7.97	1.32	1.074	4.59	0.77	2.489	2.05	0.98	0.784	6.87	1.19	3.16												1	16/17
1.0	0.0					0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0															0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	15.0	15.0	1.0	0.0						0.0	1.0			1.0	0.0	0.0					0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	85.0	1.0	0.0	1.0	0.0							10.25	74.6	23.12	10.45	10.2	6.2	28.79	28.33	23.86	18.03	10.48	8.21	21.49	31.19	31.01	36.75	61.41	78.15	86.8	78.17	43.5	72.78	79.37	51.88	856.05	804.53	632.75	411.27	270.58	237.92	285.34	2386.69	1387.49	778.05	1696.64	9.92	6.49	7.01	5.4	6.9	5.24	6.02	4.42	7.87	4.49	8.66	3.38	8.66	4.32	9.92	5.89	13.96	5.95	10.55	3.9	11.7	5.45	2.02	0.0	6.87	57.78	58.93	57.0	11.2	64.24	157.92	70.87	100.39	0.0	0.0	3.17	32.4	30.03	25.77	1.85	29.76	70.91	21.04	47.25	7.97	4.5	0.2687	7.55	5.06	0.9687	6.41	0.0	3.51	3.48	0.0	1.195	1.19	0.61	0.381	1.41	0.44	0.2192	1.41	0.47	0.664	7.97	1.32	1.074	4.59	0.77	2.489	2.05	0.98	0.784	6.87	1.19	3.16												1	16/17
1.0	0.0					0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0															0.0	0.0	0.0	0.0	1.0	0.0	0.0	20.0	5.0	10.0	1.0	0.0						1.0	0.0			0.0	0.0	1.0					0.0	1.0	1.5	1.5	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	775.0	1.0	0.0	1.0	0.0							10.25	74.6	23.12	10.45	10.2	6.2	28.79	28.33	23.86	18.03	10.48	8.21	21.49	31.19	31.01	36.75	61.41	78.15	86.8	78.17	43.5	72.78	79.37	51.88	856.05	804.53	632.75	411.27	270.58	237.92	285.34	2386.69	1387.49	778.05	1696.64	9.92	6.49	7.01	5.4	6.9	5.24	6.02	4.42	7.87	4.49	8.66	3.38	8.66	4.32	9.92	5.89	13.96	5.95	10.55	3.9	11.7	5.45	2.02	0.0	6.87	57.78	58.93	57.0	11.2	64.24	157.92	70.87	100.39	0.0	0.0	3.17	32.4	30.03	25.77	1.85	29.76	70.91	21.04	47.25	7.97	4.5	0.2687	7.55	5.06	0.9687	6.41	0.0	3.51	3.48	0.0	1.195	1.19	0.61	0.381	1.41	0.44	0.2192	1.41	0.47	0.664	7.97	1.32	1.074	4.59	0.77	2.489	2.05	0.98	0.784	6.87	1.19	3.16												2	16/17
